,Unnamed: 0_otm,交易日期,行权价_otm,成交量(手)_otm,到期剩余天数_otm,期权代码_otm,收盘价_otm,到期ETF收盘价_otm,现期ETF收盘价_otm,monthly_RV_otm,option_type_otm,期权收益率_otm,IV_otm,在值程度_otm,Unnamed: 0_call_straddle,行权价_call_straddle,成交量(手)_call_straddle,到期剩余天数_call_straddle,期权代码_call_straddle,收盘价_call_straddle,到期ETF收盘价_call_straddle,现期ETF收盘价_call_straddle,monthly_RV_call_straddle,option_type_call_straddle,期权收益率_call_straddle,IV_call_straddle,在值程度_call_straddle,Unnamed: 0_put_straddle,行权价_put_straddle,成交量(手)_put_straddle,到期剩余天数_put_straddle,期权代码_put_straddle,收盘价_put_straddle,到期ETF收盘价_put_straddle,现期ETF收盘价_put_straddle,monthly_RV_put_straddle,option_type_put_straddle,期权收益率_put_straddle,IV_put_straddle,在值程度_put_straddle,Return_straddle,Return
592,4552,2019-05-15,2.6,41205.0,42,10001613.SH,0.03,2.9160000000000004,2.765,0.3028107348279562,put,-0.7142857142857143,0.2521417535606026,0.94,853,2.8,75625.0,42,10001715.SH,0.08,2.9160000000000004,2.765,0.3028107348279562,call,0.3214285714285763,0.2477392970940768,1,853,2.8,32488.0,42,10001716.SH,0.1,2.9160000000000004,2.765,0.3028107348279562,put,-0.7142857142857143,0.2274547737356722,1,-0.2539682539682518,-0.1619047619047593
593,4578,2019-05-16,2.6,1033.0,41,10001516.SH,0.02,2.9160000000000004,2.774,0.2990162131406483,put,-0.7317073170731707,0.2227069681299924,0.94,854,2.8,54199.0,41,10001715.SH,0.08,2.9160000000000004,2.774,0.2990162131406483,call,0.3292682926829318,0.2393638354119062,1,854,2.8,27197.0,41,10001716.SH,0.09,2.9160000000000004,2.774,0.2990162131406483,put,-0.7317073170731707,0.215767560436368,1,-0.232424677187946,-0.16585365853658268
594,4579,2019-05-16,2.6,29328.0,41,10001613.SH,0.02,2.9160000000000004,2.774,0.2990162131406483,put,-0.7317073170731707,0.2227069681299924,0.94,854,2.8,54199.0,41,10001715.SH,0.08,2.9160000000000004,2.774,0.2990162131406483,call,0.3292682926829318,0.2393638354119062,1,854,2.8,27197.0,41,10001716.SH,0.09,2.9160000000000004,2.774,0.2990162131406483,put,-0.7317073170731707,0.215767560436368,1,-0.232424677187946,-0.16585365853658268
595,4603,2019-05-17,2.55,3175.0,40,10001515.SH,0.02,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2287649427773952,0.94,855,2.75,8192.0,40,10001523.SH,0.08,2.9160000000000004,2.7230000000000003,0.3040882389589058,call,0.8062500000000035,0.2484929974504113,1,855,2.75,6939.0,40,10001524.SH,0.09,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2205191807374059,1,-0.017647058823527684,0.08000000000000185
596,4603,2019-05-17,2.55,3175.0,40,10001515.SH,0.02,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2287649427773952,0.94,855,2.75,8192.0,40,10001523.SH,0.08,2.9160000000000004,2.7230000000000003,0.3040882389589058,call,0.8062500000000035,0.2484929974504113,1,856,2.75,96110.0,40,10001708.SH,0.09,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2205191807374059,1,-0.017647058823527684,0.08000000000000185
597,4603,2019-05-17,2.55,3175.0,40,10001515.SH,0.02,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2287649427773952,0.94,856,2.75,83311.0,40,10001707.SH,0.08,2.9160000000000004,2.7230000000000003,0.3040882389589058,call,0.8062500000000035,0.2484929974504113,1,855,2.75,6939.0,40,10001524.SH,0.09,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2205191807374059,1,-0.017647058823527684,0.08000000000000185
598,4603,2019-05-17,2.55,3175.0,40,10001515.SH,0.02,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2287649427773952,0.94,856,2.75,83311.0,40,10001707.SH,0.08,2.9160000000000004,2.7230000000000003,0.3040882389589058,call,0.8062500000000035,0.2484929974504113,1,856,2.75,96110.0,40,10001708.SH,0.09,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2205191807374059,1,-0.017647058823527684,0.08000000000000185
599,4604,2019-05-17,2.55,26037.0,40,10001612.SH,0.02,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2287649427773952,0.94,855,2.75,8192.0,40,10001523.SH,0.08,2.9160000000000004,2.7230000000000003,0.3040882389589058,call,0.8062500000000035,0.2484929974504113,1,855,2.75,6939.0,40,10001524.SH,0.09,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2205191807374059,1,-0.017647058823527684,0.08000000000000185
600,4604,2019-05-17,2.55,26037.0,40,10001612.SH,0.02,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2287649427773952,0.94,855,2.75,8192.0,40,10001523.SH,0.08,2.9160000000000004,2.7230000000000003,0.3040882389589058,call,0.8062500000000035,0.2484929974504113,1,856,2.75,96110.0,40,10001708.SH,0.09,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2205191807374059,1,-0.017647058823527684,0.08000000000000185
601,4604,2019-05-17,2.55,26037.0,40,10001612.SH,0.02,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2287649427773952,0.94,856,2.75,83311.0,40,10001707.SH,0.08,2.9160000000000004,2.7230000000000003,0.3040882389589058,call,0.8062500000000035,0.2484929974504113,1,855,2.75,6939.0,40,10001524.SH,0.09,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2205191807374059,1,-0.017647058823527684,0.08000000000000185
602,4604,2019-05-17,2.55,26037.0,40,10001612.SH,0.02,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2287649427773952,0.94,856,2.75,83311.0,40,10001707.SH,0.08,2.9160000000000004,2.7230000000000003,0.3040882389589058,call,0.8062500000000035,0.2484929974504113,1,856,2.75,96110.0,40,10001708.SH,0.09,2.9160000000000004,2.7230000000000003,0.3040882389589058,put,-0.75,0.2205191807374059,1,-0.017647058823527684,0.08000000000000185
603,4628,2019-05-20,2.55,3457.0,37,10001515.SH,0.02,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2183248368371725,0.94,857,2.7,8214.0,37,10001509.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,857,2.7,8908.0,37,10001518.SH,0.07,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2121030091032087,1,0.3567567567567576,0.5363825363825372
604,4628,2019-05-20,2.55,3457.0,37,10001515.SH,0.02,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2183248368371725,0.94,857,2.7,8214.0,37,10001509.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,858,2.7,116844.0,37,10001622.SH,0.07,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2121030091032087,1,0.3567567567567576,0.5363825363825372
605,4628,2019-05-20,2.55,3457.0,37,10001515.SH,0.02,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2183248368371725,0.94,858,2.7,110991.0,37,10001621.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,857,2.7,8908.0,37,10001518.SH,0.07,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2121030091032087,1,0.3567567567567576,0.5363825363825372
606,4628,2019-05-20,2.55,3457.0,37,10001515.SH,0.02,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2183248368371725,0.94,858,2.7,110991.0,37,10001621.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,858,2.7,116844.0,37,10001622.SH,0.07,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2121030091032087,1,0.3567567567567576,0.5363825363825372
607,4629,2019-05-20,2.55,41229.0,37,10001612.SH,0.02,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2183248368371725,0.94,857,2.7,8214.0,37,10001509.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,857,2.7,8908.0,37,10001518.SH,0.07,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2121030091032087,1,0.3567567567567576,0.5363825363825372
608,4629,2019-05-20,2.55,41229.0,37,10001612.SH,0.02,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2183248368371725,0.94,857,2.7,8214.0,37,10001509.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,858,2.7,116844.0,37,10001622.SH,0.07,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2121030091032087,1,0.3567567567567576,0.5363825363825372
609,4629,2019-05-20,2.55,41229.0,37,10001612.SH,0.02,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2183248368371725,0.94,858,2.7,110991.0,37,10001621.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,857,2.7,8908.0,37,10001518.SH,0.07,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2121030091032087,1,0.3567567567567576,0.5363825363825372
610,4629,2019-05-20,2.55,41229.0,37,10001612.SH,0.02,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2183248368371725,0.94,858,2.7,110991.0,37,10001621.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,858,2.7,116844.0,37,10001622.SH,0.07,2.9160000000000004,2.699,0.3045311499969795,put,-0.8108108108108109,0.2121030091032087,1,0.3567567567567576,0.5363825363825372
611,4651,2019-05-21,2.55,3486.0,36,10001515.SH,0.02,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2397762993475199,0.94,859,2.75,12626.0,36,10001523.SH,0.07,2.9160000000000004,2.722,0.2772292144817845,call,1.142857142857147,0.2348739389752149,1,859,2.75,6574.0,36,10001524.SH,0.08,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2003346739229262,1,0.08888888888889077,0.23076923076923292
612,4651,2019-05-21,2.55,3486.0,36,10001515.SH,0.02,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2397762993475199,0.94,859,2.75,12626.0,36,10001523.SH,0.07,2.9160000000000004,2.722,0.2772292144817845,call,1.142857142857147,0.2348739389752149,1,860,2.75,78408.0,36,10001708.SH,0.08,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2003346739229262,1,0.08888888888889077,0.23076923076923292
613,4651,2019-05-21,2.55,3486.0,36,10001515.SH,0.02,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2397762993475199,0.94,860,2.75,136693.0,36,10001707.SH,0.06,2.9160000000000004,2.722,0.2772292144817845,call,1.4722222222222274,0.2054557236275673,1,859,2.75,6574.0,36,10001524.SH,0.08,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2003346739229262,1,0.15476190476190682,0.31944444444444703
614,4651,2019-05-21,2.55,3486.0,36,10001515.SH,0.02,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2397762993475199,0.94,860,2.75,136693.0,36,10001707.SH,0.06,2.9160000000000004,2.722,0.2772292144817845,call,1.4722222222222274,0.2054557236275673,1,860,2.75,78408.0,36,10001708.SH,0.08,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2003346739229262,1,0.15476190476190682,0.31944444444444703
615,4652,2019-05-21,2.55,30658.0,36,10001612.SH,0.0146,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2140672791896463,0.94,859,2.75,12626.0,36,10001523.SH,0.07,2.9160000000000004,2.722,0.2772292144817845,call,1.142857142857147,0.2348739389752149,1,859,2.75,6574.0,36,10001524.SH,0.08,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2003346739229262,1,0.08888888888889077,0.188330871491878
616,4652,2019-05-21,2.55,30658.0,36,10001612.SH,0.0146,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2140672791896463,0.94,859,2.75,12626.0,36,10001523.SH,0.07,2.9160000000000004,2.722,0.2772292144817845,call,1.142857142857147,0.2348739389752149,1,860,2.75,78408.0,36,10001708.SH,0.08,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2003346739229262,1,0.08888888888889077,0.188330871491878
617,4652,2019-05-21,2.55,30658.0,36,10001612.SH,0.0146,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2140672791896463,0.94,860,2.75,136693.0,36,10001707.SH,0.06,2.9160000000000004,2.722,0.2772292144817845,call,1.4722222222222274,0.2054557236275673,1,859,2.75,6574.0,36,10001524.SH,0.08,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2003346739229262,1,0.15476190476190682,0.26980329611908793
618,4652,2019-05-21,2.55,30658.0,36,10001612.SH,0.0146,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2140672791896463,0.94,860,2.75,136693.0,36,10001707.SH,0.06,2.9160000000000004,2.722,0.2772292144817845,call,1.4722222222222274,0.2054557236275673,1,860,2.75,78408.0,36,10001708.SH,0.08,2.9160000000000004,2.722,0.2772292144817845,put,-0.8333333333333334,0.2003346739229262,1,0.15476190476190682,0.26980329611908793
619,4676,2019-05-22,2.55,3882.0,35,10001515.SH,0.0148,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.207952799367249,0.94,861,2.7,6430.0,35,10001509.SH,0.08,2.9160000000000004,2.709,0.2772126101546959,call,1.457142857142859,0.2165732956215739,1,861,2.7,8211.0,35,10001518.SH,0.06,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2014581017059385,1,0.46530612244898056,0.6216339570972171
620,4676,2019-05-22,2.55,3882.0,35,10001515.SH,0.0148,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.207952799367249,0.94,861,2.7,6430.0,35,10001509.SH,0.08,2.9160000000000004,2.709,0.2772126101546959,call,1.457142857142859,0.2165732956215739,1,862,2.7,160110.0,35,10001622.SH,0.06,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2014581017059385,1,0.46530612244898056,0.6216339570972171
621,4676,2019-05-22,2.55,3882.0,35,10001515.SH,0.0148,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.207952799367249,0.94,862,2.7,148444.0,35,10001621.SH,0.08,2.9160000000000004,2.709,0.2772126101546959,call,1.457142857142859,0.2165732956215739,1,861,2.7,8211.0,35,10001518.SH,0.06,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2014581017059385,1,0.46530612244898056,0.6216339570972171
622,4676,2019-05-22,2.55,3882.0,35,10001515.SH,0.0148,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.207952799367249,0.94,862,2.7,148444.0,35,10001621.SH,0.08,2.9160000000000004,2.709,0.2772126101546959,call,1.457142857142859,0.2165732956215739,1,862,2.7,160110.0,35,10001622.SH,0.06,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2014581017059385,1,0.46530612244898056,0.6216339570972171
623,4677,2019-05-22,2.55,30500.0,35,10001612.SH,0.014,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2039511839364171,0.94,861,2.7,6430.0,35,10001509.SH,0.08,2.9160000000000004,2.709,0.2772126101546959,call,1.457142857142859,0.2165732956215739,1,861,2.7,8211.0,35,10001518.SH,0.06,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2014581017059385,1,0.46530612244898056,0.6122448979591849
624,4677,2019-05-22,2.55,30500.0,35,10001612.SH,0.014,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2039511839364171,0.94,861,2.7,6430.0,35,10001509.SH,0.08,2.9160000000000004,2.709,0.2772126101546959,call,1.457142857142859,0.2165732956215739,1,862,2.7,160110.0,35,10001622.SH,0.06,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2014581017059385,1,0.46530612244898056,0.6122448979591849
625,4677,2019-05-22,2.55,30500.0,35,10001612.SH,0.014,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2039511839364171,0.94,862,2.7,148444.0,35,10001621.SH,0.08,2.9160000000000004,2.709,0.2772126101546959,call,1.457142857142859,0.2165732956215739,1,861,2.7,8211.0,35,10001518.SH,0.06,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2014581017059385,1,0.46530612244898056,0.6122448979591849
626,4677,2019-05-22,2.55,30500.0,35,10001612.SH,0.014,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2039511839364171,0.94,862,2.7,148444.0,35,10001621.SH,0.08,2.9160000000000004,2.709,0.2772126101546959,call,1.457142857142859,0.2165732956215739,1,862,2.7,160110.0,35,10001622.SH,0.06,2.9160000000000004,2.709,0.2772126101546959,put,-0.8571428571428571,0.2014581017059385,1,0.46530612244898056,0.6122448979591849
627,4745,2019-05-27,2.55,7046.0,30,10001515.SH,0.014,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2237090409169196,0.94,867,2.7,22460.0,30,10001509.SH,0.08,2.9160000000000004,2.714,0.2710457657042409,call,1.7000000000000024,0.2264212893166541,1,867,2.7,17399.0,30,10001518.SH,0.06,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2235695065132677,1,0.542857142857144,0.7142857142857157
628,4745,2019-05-27,2.55,7046.0,30,10001515.SH,0.014,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2237090409169196,0.94,867,2.7,22460.0,30,10001509.SH,0.08,2.9160000000000004,2.714,0.2710457657042409,call,1.7000000000000024,0.2264212893166541,1,868,2.7,250820.0,30,10001622.SH,0.06,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2235695065132677,1,0.542857142857144,0.7142857142857157
629,4745,2019-05-27,2.55,7046.0,30,10001515.SH,0.014,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2237090409169196,0.94,868,2.7,309920.0,30,10001621.SH,0.08,2.9160000000000004,2.714,0.2710457657042409,call,1.7000000000000024,0.2264212893166541,1,867,2.7,17399.0,30,10001518.SH,0.06,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2235695065132677,1,0.542857142857144,0.7142857142857157
630,4745,2019-05-27,2.55,7046.0,30,10001515.SH,0.014,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2237090409169196,0.94,868,2.7,309920.0,30,10001621.SH,0.08,2.9160000000000004,2.714,0.2710457657042409,call,1.7000000000000024,0.2264212893166541,1,868,2.7,250820.0,30,10001622.SH,0.06,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2235695065132677,1,0.542857142857144,0.7142857142857157
631,4746,2019-05-27,2.55,81758.0,30,10001612.SH,0.0141,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2242578802115917,0.94,867,2.7,22460.0,30,10001509.SH,0.08,2.9160000000000004,2.714,0.2710457657042409,call,1.7000000000000024,0.2264212893166541,1,867,2.7,17399.0,30,10001518.SH,0.06,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2235695065132677,1,0.542857142857144,0.7156473391580633
632,4746,2019-05-27,2.55,81758.0,30,10001612.SH,0.0141,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2242578802115917,0.94,867,2.7,22460.0,30,10001509.SH,0.08,2.9160000000000004,2.714,0.2710457657042409,call,1.7000000000000024,0.2264212893166541,1,868,2.7,250820.0,30,10001622.SH,0.06,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2235695065132677,1,0.542857142857144,0.7156473391580633
633,4746,2019-05-27,2.55,81758.0,30,10001612.SH,0.0141,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2242578802115917,0.94,868,2.7,309920.0,30,10001621.SH,0.08,2.9160000000000004,2.714,0.2710457657042409,call,1.7000000000000024,0.2264212893166541,1,867,2.7,17399.0,30,10001518.SH,0.06,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2235695065132677,1,0.542857142857144,0.7156473391580633
634,4746,2019-05-27,2.55,81758.0,30,10001612.SH,0.0141,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2242578802115917,0.94,868,2.7,309920.0,30,10001621.SH,0.08,2.9160000000000004,2.714,0.2710457657042409,call,1.7000000000000024,0.2264212893166541,1,868,2.7,250820.0,30,10001622.SH,0.06,2.9160000000000004,2.714,0.2710457657042409,put,-1.0,0.2235695065132677,1,0.542857142857144,0.7156473391580633
635,4859,2019-06-04,2.55,7505.0,50,10001865.SH,0.03,2.952,2.722,0.2640302092293393,put,-0.6,0.2415173501508832,0.94,877,2.75,12628.0,50,10001860.SH,0.09,2.952,2.722,0.2640302092293393,call,0.7466666666666664,0.2464166706878244,1,877,2.75,8517.0,50,10001869.SH,0.1,2.952,2.722,0.2640302092293393,put,-0.6,0.2232409658755361,1,0.03789473684210511,0.15749999999999983
636,4864,2019-06-05,2.55,5490.0,49,10001865.SH,0.03,2.952,2.718,0.207529350652958,put,-0.6122448979591837,0.2409119460766017,0.94,878,2.75,14983.0,49,10001860.SH,0.09,2.952,2.718,0.207529350652958,call,0.7619047619047616,0.2539918808093667,1,878,2.75,9101.0,49,10001869.SH,0.1,2.952,2.718,0.207529350652958,put,-0.6122448979591837,0.2200049717240333,1,0.038668098818474606,0.16071428571428556
637,4869,2019-06-06,2.55,8760.0,48,10001865.SH,0.03,2.952,2.704,0.2078044055528631,put,-0.625,0.2327852740573286,0.94,879,2.7,12811.0,48,10001859.SH,0.1,2.952,2.704,0.2078044055528631,call,0.9499999999999986,0.2403395033544004,1,879,2.7,17758.0,48,10001868.SH,0.08,2.952,2.704,0.2078044055528631,put,-0.625,0.220291073875904,1,0.24999999999999925,0.42499999999999916
638,4880,2019-06-11,2.65,30626.0,43,10001867.SH,0.02,2.952,2.814,0.2108056270974027,put,-0.6976744186046512,0.2068108345489799,0.94,881,2.8,34167.0,43,10001861.SH,0.09,2.952,2.814,0.2108056270974027,call,0.4806201550387607,0.2051334414744079,1,881,2.8,17243.0,43,10001870.SH,0.08,2.952,2.814,0.2108056270974027,put,-0.6976744186046512,0.2355679751119613,1,-0.07387140902872712,0.009302325581396029
639,4910,2019-06-18,2.65,22856.0,36,10001867.SH,0.0149,2.952,2.81,0.1508535358595586,put,-0.8333333333333334,0.1990454857056737,0.94,886,2.8,37721.0,36,10001861.SH,0.08,2.952,2.81,0.1508535358595586,call,0.7500000000000014,0.2037580649839043,1,886,2.8,39407.0,36,10001870.SH,0.06,2.952,2.81,0.1508535358595586,put,-0.8333333333333334,0.1933806630986332,1,0.0714285714285721,0.17918998134825542
