,Unnamed: 0_otm,交易日期,行权价_otm,成交量(手)_otm,到期剩余天数_otm,期权代码_otm,收盘价_otm,到期ETF收盘价_otm,现期ETF收盘价_otm,monthly_RV_otm,option_type_otm,期权收益率_otm,IV_otm,在值程度_otm,Unnamed: 0_atm,行权价_atm,成交量(手)_atm,到期剩余天数_atm,期权代码_atm,收盘价_atm,到期ETF收盘价_atm,现期ETF收盘价_atm,monthly_RV_atm,option_type_atm,期权收益率_atm,IV_atm,在值程度_atm,Unnamed: 0_itm,行权价_itm,成交量(手)_itm,到期剩余天数_itm,期权代码_itm,收盘价_itm,到期ETF收盘价_itm,现期ETF收盘价_itm,monthly_RV_itm,option_type_itm,期权收益率_itm,IV_itm,在值程度_itm,Return
310,3877,2019-03-25,2.8,101329.0,30,10001756.SH,0.05,2.958,2.702,0.3544002577147029,call,2.1600000000000072,0.2824440245575308,1.04,820,2.7,59588.0,30,10001754.SH,0.09,2.958,2.702,0.3544002577147029,call,1.8666666666666667,0.2799953477652073,1,4204,2.6,6479.0,30,10001752.SH,0.15,2.958,2.702,0.3544002577147029,call,1.3866666666666676,0.2846315735316574,0.96,-0.019999999999999574
311,3904,2019-04-02,3.0,12517.0,50,10001792.SH,0.08,2.709,2.872,0.2476492922345956,call,-0.6,0.3024186039180755,1.04,825,2.9,14782.0,50,10001781.SH,0.12,2.709,2.872,0.2476492922345956,call,-0.6,0.3038316803275496,1,4231,2.75,2027.0,50,10001778.SH,0.2,2.709,2.872,0.2476492922345956,call,-0.6,0.2990299027430117,0.96,-0.02400000000000002
312,4060,2019-05-20,2.8,98457.0,37,10001715.SH,0.04,2.9160000000000004,2.699,0.3045311499969795,call,1.5405405405405517,0.2246351774243712,1.04,857,2.7,8214.0,37,10001509.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,4630,2.6,1728.0,37,10001507.SH,0.15,2.9160000000000004,2.699,0.3045311499969795,call,0.897297297297299,0.2607558125165105,0.96,-0.024324324324323965
313,4060,2019-05-20,2.8,98457.0,37,10001715.SH,0.04,2.9160000000000004,2.699,0.3045311499969795,call,1.5405405405405517,0.2246351774243712,1.04,857,2.7,8214.0,37,10001509.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,4631,2.6,16563.0,37,10001604.SH,0.14,2.9160000000000004,2.699,0.3045311499969795,call,1.0193050193050208,0.2267944142063856,0.96,-0.01621621621621587
314,4060,2019-05-20,2.8,98457.0,37,10001715.SH,0.04,2.9160000000000004,2.699,0.3045311499969795,call,1.5405405405405517,0.2246351774243712,1.04,858,2.7,110991.0,37,10001621.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,4630,2.6,1728.0,37,10001507.SH,0.15,2.9160000000000004,2.699,0.3045311499969795,call,0.897297297297299,0.2607558125165105,0.96,-0.024324324324323965
315,4060,2019-05-20,2.8,98457.0,37,10001715.SH,0.04,2.9160000000000004,2.699,0.3045311499969795,call,1.5405405405405517,0.2246351774243712,1.04,858,2.7,110991.0,37,10001621.SH,0.08,2.9160000000000004,2.699,0.3045311499969795,call,1.3783783783783805,0.2257882287010252,1,4631,2.6,16563.0,37,10001604.SH,0.14,2.9160000000000004,2.699,0.3045311499969795,call,1.0193050193050208,0.2267944142063856,0.96,-0.01621621621621587
316,4132,2019-05-29,2.85,109726.0,28,10001735.SH,0.02,2.9160000000000004,2.748,0.2746371837092816,call,2.464285714285729,0.1797266167144477,1.04,871,2.75,26087.0,28,10001523.SH,0.06,2.9160000000000004,2.748,0.2746371837092816,call,1.8928571428571492,0.1929615830507576,1,4797,2.65,3850.0,28,10001508.SH,0.12,2.9160000000000004,2.748,0.2746371837092816,call,1.303571428571433,0.1804467596725523,0.96,-0.02142857142857142
317,4132,2019-05-29,2.85,109726.0,28,10001735.SH,0.02,2.9160000000000004,2.748,0.2746371837092816,call,2.464285714285729,0.1797266167144477,1.04,871,2.75,26087.0,28,10001523.SH,0.06,2.9160000000000004,2.748,0.2746371837092816,call,1.8928571428571492,0.1929615830507576,1,4798,2.65,63080.0,28,10001605.SH,0.12,2.9160000000000004,2.748,0.2746371837092816,call,1.303571428571433,0.1804467596725523,0.96,-0.02142857142857142
318,4132,2019-05-29,2.85,109726.0,28,10001735.SH,0.02,2.9160000000000004,2.748,0.2746371837092816,call,2.464285714285729,0.1797266167144477,1.04,872,2.75,270015.0,28,10001707.SH,0.06,2.9160000000000004,2.748,0.2746371837092816,call,1.8928571428571492,0.1929615830507576,1,4797,2.65,3850.0,28,10001508.SH,0.12,2.9160000000000004,2.748,0.2746371837092816,call,1.303571428571433,0.1804467596725523,0.96,-0.02142857142857142
319,4132,2019-05-29,2.85,109726.0,28,10001735.SH,0.02,2.9160000000000004,2.748,0.2746371837092816,call,2.464285714285729,0.1797266167144477,1.04,872,2.75,270015.0,28,10001707.SH,0.06,2.9160000000000004,2.748,0.2746371837092816,call,1.8928571428571492,0.1929615830507576,1,4798,2.65,63080.0,28,10001605.SH,0.12,2.9160000000000004,2.748,0.2746371837092816,call,1.303571428571433,0.1804467596725523,0.96,-0.02142857142857142
320,4167,2019-06-06,2.8,11488.0,48,10001861.SH,0.06,2.952,2.704,0.2078044055528631,call,0.9583333333333348,0.2455540130953192,1.04,879,2.7,12811.0,48,10001859.SH,0.1,2.952,2.704,0.2078044055528631,call,0.9499999999999986,0.2403395033544004,1,4870,2.6,1485.0,48,10001857.SH,0.16,2.952,2.704,0.2078044055528631,call,0.7499999999999996,0.2444647387566864,0.96,-0.012499999999999716
321,4191,2019-06-17,2.9,25164.0,37,10001863.SH,0.04,2.952,2.799,0.1506921307157582,call,0.2432432432432442,0.2165176845158041,1.04,885,2.8,35471.0,37,10001861.SH,0.08,2.952,2.799,0.1506921307157582,call,0.7297297297297312,0.2173824878744483,1,4905,2.7,11092.0,37,10001859.SH,0.14,2.952,2.799,0.1506921307157582,call,0.6486486486486472,0.2179863422287404,0.96,-0.016216216216216592
322,4288,2019-07-25,3.1,136022.0,34,10001890.SH,0.02,2.912,2.977,0.1444564616614064,call,-0.8823529411764706,0.1662407149491012,1.04,907,3.0,186996.0,34,10001889.SH,0.06,2.912,2.977,0.1444564616614064,call,-0.8823529411764706,0.1869766836613118,1,5045,2.85,32408.0,34,10001886.SH,0.15,2.912,2.977,0.1444564616614064,call,-0.5176470588235303,0.1749389952259659,0.96,0.010588235294117497
323,4292,2019-07-26,3.1,112496.0,33,10001890.SH,0.03,2.912,2.982,0.1443145522278961,call,-0.9090909090909092,0.1990923945376574,1.04,908,3.0,163354.0,33,10001889.SH,0.06,2.912,2.982,0.1443145522278961,call,-0.9090909090909092,0.1833387755910455,1,5051,2.85,21944.0,33,10001886.SH,0.15,2.912,2.982,0.1443145522278961,call,-0.5333333333333343,0.1601510306465328,0.96,0.0018181818181816683
324,4297,2019-07-29,3.1,88669.0,30,10001890.SH,0.02,2.912,2.978,0.1377337758971731,call,-1.0,0.1767379817150831,1.04,909,2.95,123815.0,30,10001888.SH,0.08,2.912,2.978,0.1377337758971731,call,-1.0,0.182352974864006,1,5057,2.85,16908.0,30,10001886.SH,0.15,2.912,2.978,0.1377337758971731,call,-0.5866666666666678,0.1852024330874085,0.96,0.05199999999999984
325,4452,2019-09-04,3.1,22413.0,49,10001946.SH,0.03,3.0,2.9730000000000003,0.1506282389368112,call,-0.6122448979591837,0.1680081109922826,1.04,934,2.95,17411.0,49,10001944.SH,0.08,3.0,2.9730000000000003,0.1506282389368112,call,-0.2295918367346952,0.144906137088716,1,5341,2.85,6613.0,49,10001942.SH,0.14,3.0,2.9730000000000003,0.1506282389368112,call,0.0437317784256555,0.1123173138521909,0.96,0.024489795918367505
326,4497,2019-09-23,3.1,163985.0,30,10001946.SH,0.02,3.0,2.9810000000000003,0.1401989434839624,call,-1.0,0.1740569661335945,1.04,946,3.0,178206.0,30,10001945.SH,0.05,3.0,2.9810000000000003,0.1401989434839624,call,-1.0,0.1650805111186504,1,5413,2.85,16841.0,30,10001942.SH,0.14,3.0,2.9810000000000003,0.1401989434839624,call,0.0714285714285707,0.1168560860731601,0.96,0.08999999999999991
327,4505,2019-09-25,3.1,131220.0,28,10001946.SH,0.02,3.0,2.977,0.133524148153573,call,-1.0714285714285714,0.1842013735789358,1.04,948,3.0,242204.0,28,10001945.SH,0.04,3.0,2.977,0.133524148153573,call,-1.0714285714285714,0.1464971034715771,1,5425,2.85,24765.0,28,10001942.SH,0.14,3.0,2.977,0.133524148153573,call,0.0765306122448972,0.1472905601060986,0.96,0.0749999999999999
328,4509,2019-09-26,3.1,184727.0,27,10001946.SH,0.02,3.0,2.978,0.1193642876237455,call,-1.1111111111111112,0.1868144398993551,1.04,949,3.0,348765.0,27,10001945.SH,0.04,3.0,2.978,0.1193642876237455,call,-1.1111111111111112,0.1480358562117219,1,5431,2.85,30315.0,27,10001942.SH,0.14,3.0,2.978,0.1193642876237455,call,0.0793650793650786,0.1456712219265103,0.96,0.07777777777777768
329,4513,2019-09-27,3.1,148289.0,26,10001946.SH,0.02,3.0,2.978,0.1175712566118086,call,-1.1538461538461535,0.190548371004343,1.04,950,3.0,253269.0,26,10001945.SH,0.05,3.0,2.978,0.1175712566118086,call,-1.1538461538461535,0.1828357126406729,1,5437,2.85,28421.0,26,10001942.SH,0.14,3.0,2.978,0.1175712566118086,call,0.0824175824175816,0.149423332439065,0.96,0.10384615384615374
330,4518,2019-10-08,3.1,38200.0,50,10001966.SH,0.03,2.988,2.968,0.1225728390355398,call,-0.6,0.1699174852283299,1.04,951,2.95,17599.0,50,10001964.SH,0.08,2.988,2.968,0.1225728390355398,call,-0.3150000000000014,0.1500168751949667,1,5441,2.85,2751.0,50,10001962.SH,0.14,2.988,2.968,0.1225728390355398,call,-0.008571428571429,0.1271222657468915,0.96,0.031200000000000158
331,4523,2019-10-09,3.1,44835.0,49,10001966.SH,0.02,2.988,2.971,0.1217008239276796,call,-0.6122448979591837,0.1407479403343498,1.04,952,2.95,27337.0,49,10001964.SH,0.07,2.988,2.971,0.1217008239276796,call,-0.2798833819241999,0.1240369520620405,1,5445,2.85,3455.0,49,10001962.SH,0.14,2.988,2.971,0.1217008239276796,call,-0.0087463556851317,0.1194290980923175,0.96,0.025714285714285884
332,4606,2019-11-05,3.2,89845.0,50,10001834.SH,0.03,2.98,3.0860000000000003,0.1178446940351311,call,-0.6,0.1511645620562732,1.04,970,3.1,87813.0,50,10001833.SH,0.06,2.98,3.0860000000000003,0.1178446940351311,call,-0.6,0.1361586233998834,1,5540,2.95,14217.0,50,10001831.SH,0.16,2.98,3.0860000000000003,0.1178446940351311,call,-0.4875000000000007,0.139550245201081,0.96,-0.024000000000000122
333,4610,2019-11-06,3.2,37875.0,49,10001834.SH,0.02,2.98,3.079,0.1098703516031025,call,-0.6122448979591837,0.1306410241918265,1.04,971,3.1,35656.0,49,10001833.SH,0.05,2.98,3.079,0.1098703516031025,call,-0.6122448979591837,0.1231272664283215,1,5551,2.95,5391.0,49,10001831.SH,0.15,2.98,3.079,0.1098703516031025,call,-0.4897959183673477,0.1266072818735241,0.96,-0.024489795918367453
334,4614,2019-11-07,3.2,59614.0,48,10001834.SH,0.02,2.98,3.079,0.108119656514701,call,-0.625,0.132125119500041,1.04,972,3.1,44679.0,48,10001833.SH,0.05,2.98,3.079,0.108119656514701,call,-0.625,0.1246048350311964,1,5562,2.95,11493.0,48,10001831.SH,0.15,2.98,3.079,0.108119656514701,call,-0.5000000000000008,0.1284986555158495,0.96,-0.02500000000000011
335,4668,2019-11-22,3.1,233334.0,33,10001833.SH,0.0101,2.98,2.967,0.1118141588165748,call,-0.9090909090909092,0.1368781703118383,1.04,983,2.95,132196.0,33,10001831.SH,0.06,2.98,2.967,0.1118141588165748,call,-0.4545454545454575,0.134068051134318,1,5672,2.85,16308.0,33,10001829.SH,0.13,2.98,2.967,0.1118141588165748,call,-8.074349270001138e-16,0.1246619064500332,0.96,0.04536363636363661
336,4688,2019-11-28,3.1,175760.0,27,10001833.SH,0.007,2.98,2.978,0.114264069510471,call,-1.1111111111111112,0.1269249148667156,1.04,987,3.0,395147.0,27,10001832.SH,0.03,2.98,2.978,0.114264069510471,call,-1.1111111111111112,0.1167826531875133,1,5711,2.85,14725.0,27,10001829.SH,0.14,2.98,2.978,0.114264069510471,call,-0.0793650793650803,0.1456712219265103,0.96,0.047777777777777634
337,4717,2019-12-05,3.05,16801.0,48,10002016.SH,0.0141,3.006,2.919,0.1044351009441262,call,-0.625,0.126988274572432,1.04,993,2.95,8104.0,48,10002015.SH,0.04,3.006,2.919,0.1044351009441262,call,0.2499999999999938,0.1185688842890262,1,5743,2.8,430.0,48,10002012.SH,0.13,3.006,2.919,0.1044351009441262,call,0.3653846153846152,0.0821985058601498,0.96,0.018687500000000468
338,4717,2019-12-05,3.05,16801.0,48,10002016.SH,0.0141,3.006,2.919,0.1044351009441262,call,-0.625,0.126988274572432,1.04,993,2.95,8104.0,48,10002015.SH,0.04,3.006,2.919,0.1044351009441262,call,0.2499999999999938,0.1185688842890262,1,5744,2.8,694.0,48,10002049.SH,0.14,3.006,2.919,0.1044351009441262,call,0.2946428571428569,0.1304678131807148,0.96,0.01243750000000046
339,4717,2019-12-05,3.05,16801.0,48,10002016.SH,0.0141,3.006,2.919,0.1044351009441262,call,-0.625,0.126988274572432,1.04,994,2.95,18091.0,48,10002052.SH,0.04,3.006,2.919,0.1044351009441262,call,0.2499999999999938,0.1185688842890262,1,5743,2.8,430.0,48,10002012.SH,0.13,3.006,2.919,0.1044351009441262,call,0.3653846153846152,0.0821985058601498,0.96,0.018687500000000468
340,4717,2019-12-05,3.05,16801.0,48,10002016.SH,0.0141,3.006,2.919,0.1044351009441262,call,-0.625,0.126988274572432,1.04,994,2.95,18091.0,48,10002052.SH,0.04,3.006,2.919,0.1044351009441262,call,0.2499999999999938,0.1185688842890262,1,5744,2.8,694.0,48,10002049.SH,0.14,3.006,2.919,0.1044351009441262,call,0.2946428571428569,0.1304678131807148,0.96,0.01243750000000046
341,4731,2019-12-09,3.05,8902.0,44,10002016.SH,0.0143,3.006,2.931,0.107409793356101,call,-0.6818181818181818,0.1254294946816563,1.04,997,2.95,6262.0,44,10002015.SH,0.04,3.006,2.931,0.107409793356101,call,0.272727272727266,0.1111169961158633,1,5761,2.8,162.0,44,10002012.SH,0.14,3.006,2.931,0.107409793356101,call,0.3214285714285712,0.0789837905561923,0.96,0.01343181818181868
342,4731,2019-12-09,3.05,8902.0,44,10002016.SH,0.0143,3.006,2.931,0.107409793356101,call,-0.6818181818181818,0.1254294946816563,1.04,997,2.95,6262.0,44,10002015.SH,0.04,3.006,2.931,0.107409793356101,call,0.272727272727266,0.1111169961158633,1,5762,2.8,492.0,44,10002049.SH,0.15,3.006,2.931,0.107409793356101,call,0.2545454545454543,0.1382553349407911,0.96,0.006613636363636874
343,4731,2019-12-09,3.05,8902.0,44,10002016.SH,0.0143,3.006,2.931,0.107409793356101,call,-0.6818181818181818,0.1254294946816563,1.04,998,2.95,21591.0,44,10002052.SH,0.04,3.006,2.931,0.107409793356101,call,0.272727272727266,0.1111169961158633,1,5761,2.8,162.0,44,10002012.SH,0.14,3.006,2.931,0.107409793356101,call,0.3214285714285712,0.0789837905561923,0.96,0.01343181818181868
344,4731,2019-12-09,3.05,8902.0,44,10002016.SH,0.0143,3.006,2.931,0.107409793356101,call,-0.6818181818181818,0.1254294946816563,1.04,998,2.95,21591.0,44,10002052.SH,0.04,3.006,2.931,0.107409793356101,call,0.272727272727266,0.1111169961158633,1,5762,2.8,492.0,44,10002049.SH,0.15,3.006,2.931,0.107409793356101,call,0.2545454545454543,0.1382553349407911,0.96,0.006613636363636874
345,4777,2019-12-17,3.15,60754.0,36,10002017.SH,0.02,3.006,3.025,0.1248261481870417,call,-0.8333333333333334,0.160159196478784,1.04,1007,3.05,102522.0,36,10002016.SH,0.04,3.006,3.025,0.1248261481870417,call,-0.8333333333333334,0.1275802676083445,1,5823,2.9,5208.0,36,10002014.SH,0.15,3.006,3.025,0.1248261481870417,call,-0.2444444444444451,0.1718940338654518,0.96,0.01333333333333323
346,4777,2019-12-17,3.15,60754.0,36,10002017.SH,0.02,3.006,3.025,0.1248261481870417,call,-0.8333333333333334,0.160159196478784,1.04,1007,3.05,102522.0,36,10002016.SH,0.04,3.006,3.025,0.1248261481870417,call,-0.8333333333333334,0.1275802676083445,1,5824,2.9,41459.0,36,10002051.SH,0.15,3.006,3.025,0.1248261481870417,call,-0.2444444444444451,0.1718940338654518,0.96,0.01333333333333323
347,4784,2019-12-18,3.15,44642.0,35,10002017.SH,0.02,3.006,3.017,0.1229432870782246,call,-0.8571428571428571,0.1690345620667338,1.04,1008,3.05,69789.0,35,10002016.SH,0.05,3.006,3.017,0.1229432870782246,call,-0.8571428571428571,0.1663032997948229,1,5835,2.9,3087.0,35,10002014.SH,0.14,3.006,3.017,0.1229432870782246,call,-0.2081632653061233,0.1610995188845992,0.96,0.039428571428571306
348,4784,2019-12-18,3.15,44642.0,35,10002017.SH,0.02,3.006,3.017,0.1229432870782246,call,-0.8571428571428571,0.1690345620667338,1.04,1008,3.05,69789.0,35,10002016.SH,0.05,3.006,3.017,0.1229432870782246,call,-0.8571428571428571,0.1663032997948229,1,5836,2.9,31662.0,35,10002051.SH,0.15,3.006,3.017,0.1229432870782246,call,-0.251428571428572,0.1975541782390475,0.96,0.030857142857142753
349,4809,2019-12-23,3.1,199013.0,30,10002054.SH,0.0145,3.006,2.979,0.1175623556223744,call,-1.0,0.1539678267030715,1.04,1011,3.0,245712.0,30,10002053.SH,0.04,3.006,2.979,0.1175623556223744,call,-0.8500000000000054,0.1383597622262239,1,5869,2.85,1865.0,30,10002013.SH,0.15,3.006,2.979,0.1175623556223744,call,0.039999999999998,0.1816061290383935,0.96,0.05950000000000012
350,4809,2019-12-23,3.1,199013.0,30,10002054.SH,0.0145,3.006,2.979,0.1175623556223744,call,-1.0,0.1539678267030715,1.04,1011,3.0,245712.0,30,10002053.SH,0.04,3.006,2.979,0.1175623556223744,call,-0.8500000000000054,0.1383597622262239,1,5870,2.85,11357.0,30,10002050.SH,0.15,3.006,2.979,0.1175623556223744,call,0.039999999999998,0.1816061290383935,0.96,0.05950000000000012
351,4825,2019-12-25,3.1,132601.0,28,10002054.SH,0.012,3.006,2.98,0.1093835209056092,call,-1.0714285714285714,0.1477640591674447,1.04,1013,3.0,225216.0,28,10002053.SH,0.04,3.006,2.98,0.1093835209056092,call,-0.9107142857142916,0.1423305024664998,1,5891,2.85,1288.0,28,10002013.SH,0.14,3.006,2.98,0.1093835209056092,call,0.1224489795918343,0.1304027845457792,0.96,0.07714285714285725
352,4825,2019-12-25,3.1,132601.0,28,10002054.SH,0.012,3.006,2.98,0.1093835209056092,call,-1.0714285714285714,0.1477640591674447,1.04,1013,3.0,225216.0,28,10002053.SH,0.04,3.006,2.98,0.1093835209056092,call,-0.9107142857142916,0.1423305024664998,1,5892,2.85,15593.0,28,10002050.SH,0.15,3.006,2.98,0.1093835209056092,call,0.0428571428571407,0.1855190528021454,0.96,0.06642857142857156
353,4861,2020-01-13,3.2,47284.0,44,10002195.SH,0.03,2.894,3.08,0.1186236448097298,call,-0.6818181818181818,0.1667150484750569,1.04,1020,3.1,61155.0,44,10002194.SH,0.06,2.894,3.08,0.1186236448097298,call,-0.6818181818181818,0.1533400112935602,1,5944,2.95,11504.0,44,10002192.SH,0.16,2.894,3.08,0.1186236448097298,call,-0.6818181818181818,0.1686796165845692,0.96,-0.04772727272727273
354,4865,2020-01-14,3.2,62806.0,43,10002195.SH,0.02,2.894,3.076,0.1176846918668087,call,-0.6976744186046512,0.1424530495548844,1.04,1021,3.1,88101.0,43,10002194.SH,0.06,2.894,3.076,0.1176846918668087,call,-0.6976744186046512,0.1598740480007529,1,5949,2.95,7126.0,43,10002192.SH,0.15,2.894,3.076,0.1176846918668087,call,-0.6976744186046512,0.1479143224017918,0.96,-0.03488372093023255
355,4905,2020-02-04,2.9,6818.0,50,10001913.SH,0.04,2.687,2.785,0.3163650971715008,call,-0.6,0.1965197997508049,1.04,1029,2.76,7563.0,50,10001910.SH,0.09,2.687,2.785,0.3163650971715008,call,-0.6,0.1759019673854708,1,5983,2.66,2462.0,50,10001929.SH,0.16,2.687,2.785,0.3163650971715008,call,-0.4987500000000011,0.1874687197579145,0.96,0.004199999999999804
356,4906,2020-02-04,2.9,19178.0,50,10002069.SH,0.04,2.687,2.785,0.3163650971715008,call,-0.6,0.1965197997508049,1.04,1029,2.76,7563.0,50,10001910.SH,0.09,2.687,2.785,0.3163650971715008,call,-0.6,0.1759019673854708,1,5983,2.66,2462.0,50,10001929.SH,0.16,2.687,2.785,0.3163650971715008,call,-0.4987500000000011,0.1874687197579145,0.96,0.004199999999999804
357,4922,2020-02-05,2.9,4959.0,49,10001913.SH,0.04,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1845622199179827,1.04,1030,2.8,7546.0,49,10001911.SH,0.07,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1591760183548033,1,5997,2.7,18655.0,49,10002065.SH,0.14,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1808766877603531,0.96,-0.024489795918367353
358,4922,2020-02-05,2.9,4959.0,49,10001913.SH,0.04,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1845622199179827,1.04,1031,2.8,28046.0,49,10002067.SH,0.08,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1836921713532208,1,5997,2.7,18655.0,49,10002065.SH,0.14,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1808766877603531,0.96,-0.012244897959183685
359,4923,2020-02-05,2.9,23157.0,49,10002069.SH,0.04,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1845622199179827,1.04,1030,2.8,7546.0,49,10001911.SH,0.07,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1591760183548033,1,5997,2.7,18655.0,49,10002065.SH,0.14,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1808766877603531,0.96,-0.024489795918367353
360,4923,2020-02-05,2.9,23157.0,49,10002069.SH,0.04,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1845622199179827,1.04,1031,2.8,28046.0,49,10002067.SH,0.08,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1836921713532208,1,5997,2.7,18655.0,49,10002065.SH,0.14,2.687,2.801,0.3157687511950777,call,-0.6122448979591837,0.1808766877603531,0.96,-0.012244897959183685
361,5006,2020-02-12,3.0,15206.0,42,10002071.SH,0.02,2.687,2.883,0.3179613103358408,call,-0.7142857142857143,0.1490127162465155,1.04,1040,2.85,2811.0,42,10001912.SH,0.08,2.687,2.883,0.3179613103358408,call,-0.7142857142857143,0.148314388577491,1,6056,2.76,1383.0,42,10001910.SH,0.14,2.687,2.883,0.3179613103358408,call,-0.7142857142857143,0.1311417625622152,0.96,0.0
362,5006,2020-02-12,3.0,15206.0,42,10002071.SH,0.02,2.687,2.883,0.3179613103358408,call,-0.7142857142857143,0.1490127162465155,1.04,1041,2.85,14476.0,42,10002068.SH,0.08,2.687,2.883,0.3179613103358408,call,-0.7142857142857143,0.148314388577491,1,6056,2.76,1383.0,42,10001910.SH,0.14,2.687,2.883,0.3179613103358408,call,-0.7142857142857143,0.1311417625622152,0.96,0.0
363,5034,2020-02-14,3.0,18157.0,40,10002071.SH,0.02,2.687,2.885,0.3183243715653759,call,-0.75,0.1513625089825988,1.04,1044,2.9,4930.0,40,10001913.SH,0.06,2.687,2.885,0.3183243715653759,call,-0.75,0.1671404466121197,1,6082,2.76,1125.0,40,10001910.SH,0.15,2.687,2.885,0.3183243715653759,call,-0.75,0.1700465292197466,0.96,-0.03749999999999999
364,5034,2020-02-14,3.0,18157.0,40,10002071.SH,0.02,2.687,2.885,0.3183243715653759,call,-0.75,0.1513625089825988,1.04,1045,2.9,28417.0,40,10002069.SH,0.06,2.687,2.885,0.3183243715653759,call,-0.75,0.1671404466121197,1,6082,2.76,1125.0,40,10001910.SH,0.15,2.687,2.885,0.3183243715653759,call,-0.75,0.1700465292197466,0.96,-0.03749999999999999
365,5083,2020-02-20,3.1,60372.0,34,10002072.SH,0.02,2.687,2.967,0.3306249804345121,call,-0.8823529411764706,0.1745701618685126,1.04,1052,2.95,17028.0,34,10001914.SH,0.07,2.687,2.967,0.3306249804345121,call,-0.8823529411764706,0.1600232383520304,1,6147,2.85,10074.0,34,10001912.SH,0.14,2.687,2.967,0.3306249804345121,call,-0.8823529411764706,0.1671863421656489,0.96,-0.0176470588235294
